,Код магазину,Дата,Місяць,Кількість реалізацій,Собівартість одиниці,Ціна реалізації,Регіон
15742,1181034,2021-11-21,Листопад,2,43.623,43.400371530349226,Днепро-Слобідський
15743,1181034,2021-11-25,Листопад,1,42.9939,58.098489190109554,Днепро-Слобідський
15744,1181034,2021-11-27,Листопад,1,85.639,89.91271804576681,Днепро-Слобідський
15745,1181434,2021-01-02,Січень,2,75.87885,85.62483275354563,Центральний
15746,1181434,2021-01-03,Січень,3,73.99336666666666,81.36116314334137,Центральний
15747,1181434,2021-01-04,Січень,1,123.7243,176.60690393363663,Центральний
15748,1181434,2021-01-10,Січень,1,93.1472,133.43118678444665,Центральний
15749,1181434,2021-01-13,Січень,2,70.34915,79.38498994389755,Центральний
15750,1181434,2021-01-14,Січень,3,55.43546666666666,58.40916316517585,Центральний
15751,1181434,2021-01-17,Січень,2,77.11195000000001,83.32230473249517,Центральний
15752,1181434,2021-01-18,Січень,1,69.2781,63.67178883905596,Центральний
15753,1181434,2021-01-19,Січень,2,88.79339999999999,100.45584883464451,Центральний
15754,1181434,2021-01-20,Січень,2,78.62425,84.9362941390608,Центральний
15755,1181434,2021-01-21,Січень,1,41.0083,37.019553395811634,Центральний
15756,1181434,2021-01-22,Січень,1,69.2781,60.96874119966206,Центральний
15757,1181434,2021-01-24,Січень,2,64.07905,68.16398775354,Центральний
15758,1181434,2021-01-25,Січень,2,77.11195000000001,86.10313815537697,Центральний
15759,1181434,2021-01-26,Січень,1,69.2781,62.14121699196326,Центральний
15760,1181434,2021-01-27,Січень,2,61.13065,72.80184443635483,Центральний
15761,1181434,2021-01-28,Січень,2,61.13065,72.2728433550327,Центральний
15762,1181434,2021-01-30,Січень,1,41.0083,41.353035913255454,Центральний
15763,1181434,2021-01-31,Січень,1,66.7247,56.811182184316515,Центральний
15764,1181434,2021-02-01,Лютий,2,59.0,57.095238095238095,Центральний
15765,1181434,2021-02-02,Лютий,1,52.0,61.900000000000006,Центральний
15766,1181434,2021-02-06,Лютий,3,67.33333333333333,54.00933333333334,Центральний
15767,1181434,2021-02-07,Лютий,3,69.33333333333333,51.864000000000004,Центральний
15768,1181434,2021-02-09,Лютий,1,72.0,67.99600000000001,Центральний
15769,1181434,2021-02-10,Лютий,1,59.0,49.596000000000004,Центральний
15770,1181434,2021-02-11,Лютий,1,55.0,59.996,Центральний
15771,1181434,2021-02-13,Лютий,7,53.142857142857146,45.01648351648351,Центральний
15772,1181434,2021-02-16,Лютий,2,84.5,86.53461538461539,Центральний
15773,1181434,2021-02-17,Лютий,2,117.0,89.40192307692308,Центральний
15774,1181434,2021-02-18,Лютий,3,82.66666666666667,83.32948717948717,Центральний
15775,1181434,2021-02-20,Лютий,2,76.5,71.27592592592593,Центральний
15776,1181434,2021-02-21,Лютий,2,103.0,106.03103448275863,Центральний
15777,1181434,2021-02-22,Лютий,2,70.0,62.91206896551724,Центральний
15778,1181434,2021-02-23,Лютий,1,64.0,65.51379310344828,Центральний
15779,1181434,2021-02-24,Лютий,2,57.5,53.121875,Центральний
15780,1181434,2021-02-25,Лютий,3,63.666666666666664,50.4929292929293,Центральний
15781,1181434,2021-02-26,Лютий,-1,64.0,63.330000000000005,Центральний
15782,1181434,2021-02-27,Лютий,1,51.0,48.481818181818184,Центральний
15783,1181434,2021-02-28,Лютий,3,79.0,75.89666666666666,Центральний
15784,1181434,2021-03-01,Березень,1,47.0,66.66333333333334,Центральний
15785,1181434,2021-03-02,Березень,1,93.0,96.66333333333334,Центральний
15786,1181434,2021-03-04,Березень,1,47.0,79.99600000000001,Центральний
15787,1181434,2021-03-05,Березень,2,89.5,126.08260869565217,Центральний
15788,1181434,2021-03-06,Березень,2,52.5,69.5608695652174,Центральний
15789,1181434,2021-03-07,Березень,2,50.5,61.21304347826087,Центральний
15790,1181434,2021-03-08,Березень,1,79.0,75.0391304347826,Центральний
15791,1181434,2021-03-12,Березень,3,63.0,92.05873015873017,Центральний
15792,1181434,2021-03-15,Березень,1,40.0,52.37619047619048,Центральний
15793,1181434,2021-03-16,Березень,1,48.0,79.51904761904763,Центральний
15794,1181434,2021-03-17,Березень,2,51.0,84.99523809523811,Центральний
15795,1181434,2021-03-21,Березень,2,76.5,91.30000000000001,Центральний
15796,1181434,2021-03-24,Березень,1,72.0,104.34347826086957,Центральний
15797,1181434,2021-03-25,Березень,1,72.0,104.34347826086957,Центральний
15798,1181434,2021-03-26,Березень,2,73.5,86.95217391304348,Центральний
15799,1181434,2021-03-28,Березень,1,47.0,77.3,Центральний
15800,1181434,2021-03-31,Березень,1,60.0,69.5608695652174,Центральний
15801,1181434,2021-04-01,Квітень,1,54.0,69.5608695652174,Центральний
15802,1181434,2021-04-03,Квітень,2,101.5,127.77826086956523,Центральний
15803,1181434,2021-04-06,Квітень,1,108.0,113.0391304347826,Центральний
15804,1181434,2021-04-09,Квітень,1,89.0,108.69130434782609,Центральний
15805,1181434,2021-04-10,Квітень,1,40.0,47.821739130434786,Центральний
15806,1181434,2021-04-11,Квітень,2,76.0,88.64782608695651,Центральний
15807,1181434,2021-04-16,Квітень,1,40.0,49.99545454545455,Центральний
15808,1181434,2021-04-19,Квітень,1,52.0,57.13809523809524,Центральний
15809,1181434,2021-04-22,Квітень,1,72.0,90.90454545454546,Центральний
15810,1181434,2021-04-24,Квітень,1,89.0,104.5409090909091,Центральний
15811,1181434,2021-04-26,Квітень,1,52.0,54.540909090909096,Центральний
15812,1181434,2021-05-03,Травень,1,91.0,95.23333333333333,Центральний
15813,1181434,2021-05-04,Травень,2,82.0,108.97380952380952,Центральний
15814,1181434,2021-05-05,Травень,1,76.0,84.61904761904762,Центральний
15815,1181434,2021-05-06,Травень,1,72.0,95.23333333333333,Центральний
15816,1181434,2021-05-08,Травень,3,99.0,118.995,Центральний
15817,1181434,2021-05-12,Травень,1,85.0,104.95,Центральний
15818,1181434,2021-05-18,Травень,1,72.0,94.95,Центральний
15819,1181434,2021-05-20,Травень,1,116.0,119.04285714285714,Центральний
15820,1181434,2021-05-23,Травень,1,113.0,161.4714285714286,Центральний
15821,1181434,2021-05-26,Травень,1,49.0,80.94761904761906,Центральний
15822,1181434,2021-05-31,Травень,1,85.0,99.95238095238095,Центральний
15823,1181434,2021-06-01,Червень,1,87.0,107.13809523809525,Центральний
15824,1181434,2021-06-03,Червень,1,41.0,52.37619047619048,Центральний
15825,1181434,2021-06-04,Червень,1,56.0,66.66190476190476,Центральний
15826,1181434,2021-06-05,Червень,1,55.0,78.56666666666668,Центральний
15827,1181434,2021-06-08,Червень,2,67.0,97.61428571428573,Центральний
15828,1181434,2021-06-12,Червень,1,78.0,85.66666666666667,Центральний
15829,1181434,2021-06-15,Червень,1,41.0,52.333333333333336,Центральний
15830,1181434,2021-06-16,Червень,1,94.0,113.37619047619049,Центральний
15831,1181434,2021-06-17,Червень,1,41.0,49.95454545454545,Центральний
15832,1181434,2021-06-18,Червень,1,78.0,85.66666666666667,Центральний
15833,1181434,2021-06-19,Червень,23,47.91304347826087,59.41552795031056,Центральний
15834,1181434,2021-06-20,Червень,2,62.0,71.40238095238095,Центральний
15835,1181434,2021-06-21,Червень,3,60.666666666666664,74.5984126984127,Центральний
15836,1181434,2021-06-24,Червень,2,124.5,140.4714285714286,Центральний
15837,1181434,2021-06-26,Червень,2,66.0,76.16428571428571,Центральний
15838,1181434,2021-06-27,Червень,1,41.0,50.42857142857143,Центральний
15839,1181434,2021-07-01,Липень,2,43.5,58.5452380952381,Центральний
15840,1181434,2021-07-02,Липень,1,41.0,50.42857142857143,Центральний
15841,1181434,2021-07-04,Липень,2,85.0,92.3547619047619,Центральний
15842,1181434,2021-07-05,Липень,1,91.0,99.9952380952381,Центральний
15843,1181434,2021-07-06,Липень,1,79.0,84.71428571428571,Центральний
15844,1181434,2021-07-09,Липень,1,130.0,146.81363636363636,Центральний
15845,1181434,2021-07-11,Липень,4,65.75,80.65681818181818,Центральний
15846,1181434,2021-07-12,Липень,2,69.0,95.45,Центральний
15847,1181434,2021-07-13,Липень,1,65.0,85.5409090909091,Центральний
15848,1181434,2021-07-16,Липень,1,46.0,61.35909090909092,Центральний
15849,1181434,2021-07-18,Липень,2,80.5,69.99772727272727,Центральний
15850,1181434,2021-07-19,Липень,1,46.0,56.81363636363637,Центральний
15851,1181434,2021-07-22,Липень,1,46.0,56.81363636363637,Центральний
15852,1181434,2021-07-23,Липень,3,69.66666666666667,74.96818181818183,Центральний
15853,1181434,2021-07-24,Липень,2,101.0,132.95,Центральний
15854,1181434,2021-07-26,Липень,1,65.0,89.99545454545455,Центральний
15855,1181434,2021-07-27,Липень,1,41.0,47.68181818181818,Центральний
15856,1181434,2021-07-28,Липень,2,107.5,113.29318181818181,Центральний
15857,1181434,2021-07-29,Липень,1,79.0,80.90454545454546,Центральний
15858,1181434,2021-07-31,Липень,2,81.0,97.59285714285714,Центральний
15859,1181434,2021-08-03,Серпень,2,67.5,83.30714285714285,Центральний
15860,1181434,2021-08-04,Серпень,1,46.0,56.81363636363637,Центральний
15861,1181434,2021-08-06,Серпень,1,110.0,136.04285714285714,Центральний
15862,1181434,2021-08-07,Серпень,2,174.0,179.2095238095238,Центральний
15863,1181434,2021-08-12,Серпень,2,55.0,78.0904761904762,Центральний
15864,1181434,2021-08-13,Серпень,2,70.5,78.82857142857144,Центральний
15865,1181434,2021-08-14,Серпень,1,42.0,49.9952380952381,Центральний
15866,1181434,2021-08-15,Серпень,1,42.0,49.9952380952381,Центральний
15867,1181434,2021-08-17,Серпень,4,51.5,65.45,Центральний
15868,1181434,2021-08-18,Серпень,1,41.0,47.68181818181818,Центральний
15869,1181434,2021-08-20,Серпень,2,79.0,85.45,Центральний
15870,1181434,2021-08-21,Серпень,2,68.5,96.81363636363636,Центральний
15871,1181434,2021-08-23,Серпень,1,56.0,76.35909090909091,Центральний
15872,1181434,2021-08-24,Серпень,1,46.0,63.63181818181818,Центральний
15873,1181434,2021-08-25,Серпень,2,42.0,47.722727272727276,Центральний
15874,1181434,2021-08-26,Серпень,2,68.0,72.22727272727272,Центральний
15875,1181434,2021-08-29,Серпень,1,64.0,94.28095238095239,Центральний
15876,1181434,2021-08-31,Серпень,1,52.0,69.04285714285714,Центральний
15877,1181434,2021-09-01,Вересень,1,70.1696,87.4754659756914,Центральний
15878,1181434,2021-09-04,Вересень,4,72.376575,83.18831040017314,Центральний
15879,1181434,2021-09-06,Вересень,2,95.71995,104.13543144008466,Центральний
15880,1181434,2021-09-07,Вересень,1,76.8077,84.6401476779001,Центральний
15881,1181434,2021-09-09,Вересень,1,57.6794,73.73400852878466,Центральний
15882,1181434,2021-09-10,Вересень,4,75.005275,78.08086931142094,Центральний
15883,1181434,2021-09-11,Вересень,1,50.433,54.76744716783058,Центральний
15884,1181434,2021-09-12,Вересень,4,81.455975,86.07878040987723,Центральний
15885,1181434,2021-09-14,Вересень,3,56.81856666666667,64.68726702877053,Центральний
15886,1181434,2021-09-15,Вересень,1,50.433,54.20802255241675,Центральний
15887,1181434,2021-09-17,Вересень,1,75.2476,81.8493680446236,Центральний
15888,1181434,2021-09-21,Вересень,2,100.98765,118.23182602946036,Центральний
15889,1181434,2021-09-22,Вересень,2,66.82605000000001,79.03178173061633,Центральний
15890,1181434,2021-09-24,Вересень,1,76.8077,81.87554365084844,Центральний
15891,1181434,2021-09-25,Вересень,2,71.10525,103.90447783349492,Центральний
15892,1181434,2021-09-27,Вересень,2,74.8399,86.71816195773899,Центральний
15893,1181434,2021-09-28,Вересень,1,50.433,50.43968350131263,Центральний
15894,1181434,2021-09-29,Вересень,2,48.06345,50.57686468980873,Центральний
15895,1181434,2021-10-01,Жовтень,2,54.89555,76.96613751183719,Центральний
15896,1181434,2021-10-04,Жовтень,1,115.0306,122.3306363169959,Центральний
15897,1181434,2021-10-07,Жовтень,1,44.6865,51.41183735334294,Центральний
15898,1181434,2021-10-08,Жовтень,1,57.9692,86.53936116464887,Центральний
15899,1181434,2021-10-09,Жовтень,1,44.6865,51.26721930147831,Центральний
15900,1181434,2021-10-11,Жовтень,1,101.3599,118.72231608749257,Центральний
15901,1181434,2021-10-12,Жовтень,2,44.6865,50.184939951595965,Центральний
15902,1181434,2021-10-13,Жовтень,2,101.1838,111.41277160813847,Центральний
15903,1181434,2021-10-14,Жовтень,1,75.9971,80.38824948825356,Центральний
15904,1181434,2021-10-15,Жовтень,1,43.589,50.43446362656763,Центральний
15905,1181434,2021-10-18,Жовтень,1,75.9971,83.222619337213,Центральний
15906,1181434,2021-10-20,Жовтень,3,64.5508,82.29940776987631,Центральний
15907,1181434,2021-10-21,Жовтень,1,58.4409,78.78706017424192,Центральний
15908,1181434,2021-10-22,Жовтень,2,109.45089999999999,129.36172078847545,Центральний
15909,1181434,2021-10-24,Жовтень,1,75.9971,78.22118259523725,Центральний
15910,1181434,2021-10-25,Жовтень,2,114.0806,127.04676562664883,Центральний
15911,1181434,2021-10-26,Жовтень,1,115.0306,114.31548770621548,Центральний
15912,1181434,2021-10-28,Жовтень,1,87.337,99.93265115470682,Центральний
15913,1181434,2021-10-29,Жовтень,1,57.9692,79.9469296558639,Центральний
15914,1181434,2021-10-30,Жовтень,1,54.1802,71.17927479022413,Центральний
15915,1181434,2021-10-31,Жовтень,3,80.5431,92.80691378915878,Центральний
15916,1181434,2021-12-02,Грудень,2,74.57515000000001,86.41446851452062,Центральний
15917,1181434,2021-12-04,Грудень,2,87.01315,102.73555706163961,Центральний
15918,1181434,2021-12-05,Грудень,6,53.56491666666667,53.38140166242124,Центральний
15919,1181434,2021-12-07,Грудень,4,78.7379,83.95897573401261,Центральний
15920,1181434,2021-12-08,Грудень,1,75.8311,85.03849917045986,Центральний
15921,1181434,2021-12-11,Грудень,2,96.68395,103.29778973408071,Центральний
15922,1181434,2021-12-12,Грудень,1,43.1548,53.72341745452741,Центральний
15923,1181434,2021-12-13,Грудень,1,109.7653,113.72904207714004,Центральний
15924,1181434,2021-12-14,Грудень,2,102.88275,130.25343887772235,Центральний
15925,1181434,2021-12-15,Грудень,1,82.4301,91.66479161979049,Центральний
15926,1181434,2021-12-16,Грудень,3,69.14236666666666,68.56817143527968,Центральний
15927,1181434,2021-12-17,Грудень,3,69.14236666666666,68.42242687272856,Центральний
15928,1181434,2021-12-19,Грудень,5,85.53954,102.18373779955185,Центральний
15929,1181434,2021-12-20,Грудень,3,58.1386,63.970506528707894,Центральний
15930,1181434,2021-12-21,Грудень,1,71.9112,78.06176918629922,Центральний
15931,1181434,2021-12-23,Грудень,2,83.01634999999999,93.01759600267064,Центральний
15932,1181434,2021-12-24,Грудень,1,71.9153,81.14807904919844,Центральний
15933,1181434,2021-12-25,Грудень,3,75.81106666666666,84.78684267474573,Центральний
15934,1181434,2021-12-27,Грудень,7,92.2145,112.36948852091518,Центральний
15935,1181434,2021-12-28,Грудень,1,83.6026,91.55246012132106,Центральний
15936,1181434,2021-12-29,Грудень,2,82.4301,91.8569305028978,Центральний
15937,1181434,2021-12-31,Грудень,2,63.9572,77.29892205638474,Центральний
15938,1181434,2021-11-01,Листопад,3,66.45136666666666,81.70122266205634,Центральний
15939,1181434,2021-11-04,Листопад,1,99.6492,112.23252019183866,Центральний
15940,1181434,2021-11-05,Листопад,2,58.68185,61.9039220216846,Центральний
15941,1181434,2021-11-06,Листопад,1,73.7407,76.96301103179754,Центральний
15942,1181434,2021-11-07,Листопад,2,49.286649999999995,62.49396755201068,Центральний
15943,1181434,2021-11-08,Листопад,1,43.623,48.21571156562865,Центральний
15944,1181434,2021-11-10,Листопад,3,60.7508,88.10075755934457,Центральний
15945,1181434,2021-11-11,Листопад,2,73.6505,85.09644758662827,Центральний
15946,1181434,2021-11-12,Листопад,1,62.6752,73.88363946140005,Центральний
15947,1181434,2021-11-13,Листопад,1,43.623,45.34235858068476,Центральний
15948,1181434,2021-11-14,Листопад,4,46.797399999999996,53.5548162787607,Центральний
15949,1181434,2021-11-15,Листопад,1,96.5789,114.88847256935364,Центральний
15950,1181434,2021-11-16,Листопад,2,72.60589999999999,102.86545972108497,Центральний
15951,1181434,2021-11-20,Листопад,1,43.623,43.672849143404314,Центральний
15952,1181434,2021-11-21,Листопад,1,56.3206,76.53607940323455,Центральний
15953,1181434,2021-11-24,Листопад,4,43.46572499999999,46.98144718566042,Центральний
15954,1181434,2021-11-26,Листопад,1,161.4522,209.4742928006435,Центральний
15955,1181434,2021-11-27,Листопад,3,90.48983333333332,111.73249940949255,Центральний
15956,1181434,2021-11-28,Листопад,2,102.5376,125.70605618523922,Центральний
15957,1181434,2021-11-29,Листопад,1,73.7407,73.94107158443373,Центральний
15958,1184404,2021-01-10,Січень,1,41.0083,42.69435029756345,Днепро-Слобідський
15959,1184404,2021-01-13,Січень,1,57.2937,51.333756748174025,Днепро-Слобідський
15960,1184404,2021-01-26,Січень,1,47.7228,40.705128205128204,Днепро-Слобідський
15961,1184404,2021-01-29,Січень,1,74.3177,62.92254144298272,Днепро-Слобідський
15962,1184404,2021-02-02,Лютий,1,41.0,40.47142857142857,Днепро-Слобідський
15963,1184404,2021-02-06,Лютий,1,52.0,51.996,Днепро-Слобідський
15964,1184404,2021-02-08,Лютий,3,64.66666666666667,48.00933333333334,Днепро-Слобідський
15965,1184404,2021-02-12,Лютий,1,70.0,40.41923076923077,Днепро-Слобідський
15966,1184404,2021-02-13,Лютий,1,41.0,32.65384615384615,Днепро-Слобідський
15967,1184404,2021-02-23,Лютий,2,46.0,34.44827586206897,Днепро-Слобідський
15968,1184404,2021-02-25,Лютий,1,41.0,25.754545454545454,Днепро-Слобідський
15969,1184404,2021-03-13,Березень,1,79.0,114.28095238095239,Днепро-Слобідський
15970,1184404,2021-03-20,Березень,1,40.0,56.51739130434783,Днепро-Слобідський
15971,1184404,2021-03-25,Березень,1,40.0,56.51739130434783,Днепро-Слобідський
15972,1184404,2021-03-26,Березень,1,52.0,60.86521739130435,Днепро-Слобідський
15973,1184404,2021-04-09,Квітень,1,60.0,69.5608695652174,Днепро-Слобідський
15974,1184404,2021-04-10,Квітень,1,108.0,113.0391304347826,Днепро-Слобідський
15975,1184404,2021-04-20,Квітень,1,52.0,57.13809523809524,Днепро-Слобідський
15976,1184404,2021-04-30,Квітень,2,40.0,52.37619047619048,Днепро-Слобідський
15977,1184404,2021-05-05,Травень,1,72.0,95.23333333333333,Днепро-Слобідський
15978,1184404,2021-05-06,Травень,1,40.0,52.37619047619048,Днепро-Слобідський
15979,1184404,2021-05-08,Травень,1,40.0,56.995000000000005,Днепро-Слобідський
15980,1184404,2021-05-17,Травень,1,56.0,69.995,Днепро-Слобідський
15981,1184404,2021-05-19,Травень,1,76.0,85.66666666666667,Днепро-Слобідський
15982,1184404,2021-05-25,Травень,1,76.0,85.66666666666667,Днепро-Слобідський
15983,1184404,2021-05-28,Травень,1,93.0,97.18571428571428,Днепро-Слобідський
15984,1184404,2021-06-10,Червень,1,41.0,52.333333333333336,Днепро-Слобідський
15985,1184404,2021-06-13,Червень,1,85.0,99.95238095238095,Днепро-Слобідський
15986,1184404,2021-07-04,Липень,2,56.5,74.02142857142857,Днепро-Слобідський
15987,1184404,2021-07-06,Липень,1,47.0,57.095238095238095,Днепро-Слобідський
15988,1184404,2021-07-12,Липень,1,41.0,48.13636363636363,Днепро-Слобідський
15989,1184404,2021-07-13,Липень,1,85.0,90.90454545454546,Днепро-Слобідський
15990,1184404,2021-07-14,Липень,2,71.5,77.26818181818183,Днепро-Слобідський
15991,1184404,2021-07-21,Липень,1,91.0,71.63181818181819,Днепро-Слобідський
15992,1184404,2021-07-23,Липень,1,47.0,54.540909090909096,Днепро-Слобідський
15993,1184404,2021-07-31,Липень,1,60.0,85.70952380952382,Днепро-Слобідський
15994,1184404,2021-08-02,Серпень,1,42.0,49.9952380952381,Днепро-Слобідський
15995,1184404,2021-08-03,Серпень,1,41.0,49.95238095238095,Днепро-Слобідський
15996,1184404,2021-08-05,Серпень,2,75.5,79.60909090909092,Днепро-Слобідський
15997,1184404,2021-08-06,Серпень,1,55.0,68.61428571428571,Днепро-Слобідський
15998,1184404,2021-08-07,Серпень,1,89.0,95.19047619047619,Днепро-Слобідський
15999,1184404,2021-08-08,Серпень,2,48.5,59.28333333333333,Днепро-Слобідський
16000,1184404,2021-08-09,Серпень,1,79.0,84.75714285714287,Днепро-Слобідський
16001,1184404,2021-08-18,Серпень,2,86.5,85.01818181818183,Днепро-Слобідський
16002,1184404,2021-08-19,Серпень,1,65.0,63.67727272727273,Днепро-Слобідський
16003,1184404,2021-08-20,Серпень,1,41.0,47.68181818181818,Днепро-Слобідський
16004,1184404,2021-08-21,Серпень,1,42.0,47.722727272727276,Днепро-Слобідський
16005,1184404,2021-08-26,Серпень,1,46.0,63.63181818181818,Днепро-Слобідський
16006,1184404,2021-08-28,Серпень,1,89.0,104.75714285714287,Днепро-Слобідський
16007,1184404,2021-09-01,Вересень,1,70.1696,109.28854744914456,Днепро-Слобідський
16008,1184404,2021-09-03,Вересень,1,44.2004,49.29855228362691,Днепро-Слобідський
16009,1184404,2021-09-04,Вересень,1,114.6322,123.7984887558385,Днепро-Слобідський
16010,1184404,2021-09-05,Вересень,1,45.6939,49.52162265595102,Днепро-Слобідський
16011,1184404,2021-09-09,Вересень,1,65.4785,68.00373134328359,Днепро-Слобідський
16012,1184404,2021-09-15,Вересень,1,45.6939,49.690310863741296,Днепро-Слобідський
16013,1184404,2021-09-21,Вересень,1,44.2004,50.46284391874518,Днепро-Слобідський
16014,1184404,2021-09-29,Вересень,1,76.8077,73.73655592459357,Днепро-Слобідський
16015,1184404,2021-10-06,Жовтень,1,49.2094,51.53309794102063,Днепро-Слобідський
16016,1184404,2021-10-07,Жовтень,2,69.0141,77.16219756366834,Днепро-Слобідський
16017,1184404,2021-10-11,Жовтень,1,75.9971,81.23658614548609,Днепро-Слобідський
16018,1184404,2021-10-15,Жовтень,1,44.6865,50.393195313753814,Днепро-Слобідський
16019,1184404,2021-10-18,Жовтень,1,115.0306,121.62478247038791,Днепро-Слобідський
16020,1184404,2021-12-01,Грудень,2,57.53505,65.93388354308523,Днепро-Слобідський
16021,1184404,2021-12-02,Грудень,1,55.6969,57.60688850839971,Днепро-Слобідський
16022,1184404,2021-12-04,Грудень,5,68.2881,79.89363401294177,Днепро-Слобідський
16023,1184404,2021-12-06,Грудень,1,55.9991,77.50284890736025,Днепро-Слобідський
16024,1184404,2021-12-19,Грудень,1,54.2449,54.97955515045637,Днепро-Слобідський
16025,1184404,2021-12-21,Грудень,1,83.6026,89.41720574396888,Днепро-Слобідський
16026,1184404,2021-12-27,Грудень,1,43.1548,60.44449821129219,Днепро-Слобідський
16027,1184404,2021-12-28,Грудень,2,66.21674999999999,78.17819677514129,Днепро-Слобідський
16028,1184404,2021-12-29,Грудень,2,69.97305,78.47652531191021,Днепро-Слобідський
16029,1184404,2021-11-03,Листопад,1,85.639,91.47302214950811,Днепро-Слобідський
16030,1184404,2021-11-07,Листопад,1,70.0195,72.7359674291681,Днепро-Слобідський
16031,1184404,2021-11-08,Листопад,1,73.7407,78.04890889468004,Днепро-Слобідський
16032,1184404,2021-11-10,Листопад,1,54.5304,50.38889009251035,Днепро-Слобідський
16033,1184404,2021-11-13,Листопад,3,72.77789999999999,83.54981535992208,Днепро-Слобідський
16034,1184404,2021-11-19,Листопад,1,42.9939,57.9291268809368,Днепро-Слобідський
16035,1184404,2021-11-20,Листопад,1,55.0797,57.990382813963656,Днепро-Слобідський
16036,1184404,2021-11-21,Листопад,1,131.1771,126.96987625308746,Днепро-Слобідський
16037,1184404,2021-11-22,Листопад,1,109.3499,107.56589698928023,Днепро-Слобідський
16038,1184404,2021-11-29,Листопад,2,43.623,43.5998786352282,Днепро-Слобідський
16039,1186262,2021-01-03,Січень,1,66.7247,69.56917313352957,Центральний
16040,1186262,2021-01-04,Січень,2,44.36555,50.83757024351084,Центральний
16041,1186262,2021-01-05,Січень,1,47.7228,45.539202568905544,Центральний
16042,1186262,2021-01-09,Січень,3,50.43156666666666,54.85272387828595,Центральний
16043,1186262,2021-01-11,Січень,1,69.2781,80.05657708628007,Центральний
16044,1186262,2021-01-13,Січень,1,41.0083,42.336191383507995,Центральний
16045,1186262,2021-01-16,Січень,1,56.02,64.99662491562289,Центральний
16046,1186262,2021-01-18,Січень,2,71.79535,68.59544641325394,Центральний
16047,1186262,2021-01-19,Січень,3,78.91433333333333,84.94146672221814,Центральний
16048,1186262,2021-01-21,Січень,2,58.709500000000006,64.78768945967835,Центральний
16049,1186262,2021-01-22,Січень,1,69.2781,60.96874119966206,Центральний
16050,1186262,2021-01-24,Січень,2,58.50045,51.42317259854573,Центральний
16051,1186262,2021-01-26,Січень,1,41.0083,40.657290470723304,Центральний
16052,1186262,2021-01-27,Січень,1,56.02,63.094284674190035,Центральний
16053,1186262,2021-01-29,Січень,1,66.7247,47.15552671425481,Центральний
16054,1186262,2021-01-31,Січень,1,66.2413,80.54489457474533,Центральний
16055,1186262,2021-02-01,Лютий,2,44.0,40.49523809523809,Центральний
16056,1186262,2021-02-05,Лютий,1,79.0,72.68181818181819,Центральний
16057,1186262,2021-02-06,Лютий,1,59.0,55.996,Центральний
16058,1186262,2021-02-07,Лютий,1,70.0,55.96,Центральний
16059,1186262,2021-02-11,Лютий,1,41.0,33.96,Центральний
16060,1186262,2021-02-12,Лютий,1,52.0,49.99615384615385,Центральний
16061,1186262,2021-02-14,Лютий,2,46.0,38.42307692307692,Центральний
16062,1186262,2021-02-17,Лютий,1,99.0,84.61153846153846,Центральний
16063,1186262,2021-02-19,Лютий,1,108.0,109.9962962962963,Центральний
16064,1186262,2021-02-22,Лютий,3,63.666666666666664,48.84827586206897,Центральний
16065,1186262,2021-02-25,Лютий,2,46.5,41.650000000000006,Центральний
16066,1186262,2021-03-04,Березень,1,154.0,84.036,Центральний
16067,1186262,2021-03-07,Березень,3,49.333333333333336,66.66231884057972,Центральний
16068,1186262,2021-03-10,Березень,1,52.0,60.86521739130435,Центральний
16069,1186262,2021-03-13,Березень,1,56.0,76.18571428571428,Центральний
16070,1186262,2021-03-15,Березень,1,47.0,90.47142857142858,Центральний
16071,1186262,2021-03-20,Березень,1,57.0,78.25652173913043,Центральний
16072,1186262,2021-03-28,Березень,2,51.0,82.60434782608696,Центральний
16073,1186262,2021-04-03,Квітень,1,40.0,56.51739130434783,Центральний
16074,1186262,2021-04-06,Квітень,1,64.0,69.60434782608696,Центральний
16075,1186262,2021-04-08,Квітень,3,77.33333333333333,85.1840579710145,Центральний
16076,1186262,2021-04-11,Квітень,1,50.0,73.90869565217392,Центральний
16077,1186262,2021-04-14,Квітень,1,52.0,52.16956521739131,Центральний
16078,1186262,2021-04-15,Квітень,1,56.0,85.64782608695653,Центральний
16079,1186262,2021-04-17,Квітень,1,108.0,97.42380952380951,Центральний
16080,1186262,2021-04-20,Квітень,1,52.0,57.13809523809524,Центральний
16081,1186262,2021-04-21,Квітень,2,63.5,86.35909090909091,Центральний
16082,1186262,2021-04-22,Квітень,1,69.0,104.5,Центральний
16083,1186262,2021-05-23,Травень,1,51.0,66.66190476190476,Центральний
16084,1186262,2021-05-24,Травень,3,54.333333333333336,76.97936507936508,Центральний
16085,1186262,2021-05-26,Травень,1,56.0,66.66190476190476,Центральний
16086,1186262,2021-05-30,Травень,1,76.0,85.66666666666667,Центральний
16087,1186262,2021-06-01,Червень,1,41.0,52.37619047619048,Центральний
16088,1186262,2021-06-02,Червень,1,52.0,66.66190476190476,Центральний
16089,1186262,2021-06-03,Червень,1,67.0,88.0904761904762,Центральний
16090,1186262,2021-06-06,Червень,1,46.0,57.13809523809524,Центральний
16091,1186262,2021-06-07,Червень,1,41.0,52.333333333333336,Центральний
16092,1186262,2021-06-12,Червень,1,69.0,102.37619047619049,Центральний
